Words; Positive; Negative; Neutral
रजवती: 0.9999274356025999 9.72986922295747e-06 6.283452817712217e-05 
पुष्पिता: 0.9999274356025999 9.72986922295747e-06 6.283452817712217e-05 
ऊन: 0.9999274356025999 9.72986922295747e-06 6.283452817712217e-05 
मूष: 0.9999266181416646 9.8314832939309e-06 6.355037504140482e-05 
नहानी: 0.9999274356025999 9.72986922295747e-06 6.283452817712217e-05 
ईंदूर: 0.9999265008894989 9.846059133775908e-06 6.365305136732299e-05 
इन्दुर: 0.999926124847648 9.892805611837356e-06 6.398234674021419e-05 
सुधन्वा: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
सुधंवा: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
कारु: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
त्वष्टा: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
भौमन: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
तक्षक नाग: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
विश्वकर्मा: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
इंद्रद्रोही: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
रूपकृत: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
रूपपति: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
तक्ष-कला: 0.9999263014788332 1.0605106078926307e-05 6.30934150878602e-05 
नक्काशी: 0.9999263014788332 1.0605106078926307e-05 6.30934150878602e-05 
तक्ष: 0.9999263014788332 1.0605106078926307e-05 6.30934150878602e-05 
तक्षणकला: 0.9999263014788332 1.0605106078926307e-05 6.30934150878602e-05 
तक्षकला: 0.9999263014788332 1.0605106078926307e-05 6.30934150878602e-05 
तक्ष कला: 0.9999263014788332 1.0605106078926307e-05 6.30934150878602e-05 
नक्क़ाशी: 0.9999263014788332 1.0605106078926307e-05 6.30934150878602e-05 
बढ़ई जाति: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
रथाश्व: 0.9942879661029426 5.930367745818278e-06 0.00570610352931164 
वीभत्स रस: 0.9999270801149227 9.779761950926963e-06 6.314012312640669e-05 
अर्प्य: 0.9999263520420535 1.028240445130076e-05 6.336555349516768e-05 
त्याज्य: 0.9999263520420535 1.028240445130076e-05 6.336555349516768e-05 
हेय: 0.9999263520420535 1.028240445130076e-05 6.336555349516768e-05 
त्याजनीय: 0.9999263520420535 1.028240445130076e-05 6.336555349516768e-05 
परित्याज्य: 0.9999263520420535 1.028240445130076e-05 6.336555349516768e-05 
तजनीय: 0.9999263520420535 1.028240445130076e-05 6.336555349516768e-05 
उच्चारित होना: 0.9999165704649332 9.736124124222297e-06 7.369341094252819e-05 
पढ़ना: 0.9999165704649332 9.736124124222297e-06 7.369341094252819e-05 
बाँचना: 0.9999165704649332 9.736124124222297e-06 7.369341094252819e-05 
आरंभना: 0.9999251982020233 1.0340399953101912e-05 6.446139802357791e-05 
प्रारंभ करना: 0.9999251981987113 1.0340399768132317e-05 6.446140152061921e-05 
आरम्भना: 0.999925198191756 1.0340399379696534e-05 6.446140886439894e-05 
शुरुवात करना: 0.9999251981763548 1.0340398519590511e-05 6.446142512559183e-05 
शुरुआत करना: 0.9999251981378523 1.0340396369336183e-05 6.446146577837124e-05 
प्रारम्भ करना: 0.9999251980030956 1.0340388843566716e-05 6.446160806081746e-05 
नंगा होना: 0.002468765705317545 0.0 0.9975312342946825 
निवस्त्र होना: 0.002468765705317545 0.0 0.9975312342946825 
छिड़ना: 0.9999165704647249 9.736124124219342e-06 7.369341115088478e-05 
उज्जवल होना: 0.9995922691632999 1.1059168283892904e-05 0.00039667166841617633 
उजला होना: 0.9995922691632999 1.1059168283892904e-05 0.00039667166841617633 
उद्धार पाना: 0.9999165634829437 9.736127259504383e-06 7.370038979682054e-05 
निस्तार पाना: 0.9999165636367641 9.736127196153514e-06 7.370023603975811e-05 
उबरना: 0.9999165641747951 9.73612697456565e-06 7.369969823028271e-05 
नियंत्रित: 0.9999268217988423 1.0565996795995215e-05 6.261220436170256e-05 
मानसा नदी: 0.9995921627900746 1.1179385521568658e-05 0.0003966578244038113 
लिमिटेड: 1.0 0.0 0.0 
विशेषित: 0.9996494928074467 2.6744468611069305e-06 0.00034783274569210584 
विशेषणयुक्त: 0.9996494928074467 2.6744468611069305e-06 0.00034783274569210584 
पट से: 0.9999270909378807 9.752951898106868e-06 6.315611022126399e-05 
तड़ से: 0.9999270909378807 9.752951898106868e-06 6.315611022126399e-05 
तड़ाक-से: 0.9999270909378807 9.752951898106868e-06 6.315611022126399e-05 
पट-से: 0.9999270909378807 9.752951898106868e-06 6.315611022126399e-05 
पटाक से: 0.9999270909378807 9.752951898106868e-06 6.315611022126399e-05 
तड़ाक से: 0.9999270909378807 9.752951898106868e-06 6.315611022126399e-05 
तड़-से: 0.9999270909378807 9.752951898106868e-06 6.315611022126399e-05 
चटाक से: 0.9999270909378807 9.752951898106868e-06 6.315611022126399e-05 
हड़बड़ाहट: 0.9999270865366578 9.753706689720913e-06 6.315975665239793e-05 
प्रखरता: 0.9999271244878729 9.6949198510922e-06 6.318059227596623e-05 
महंगापन: 0.9999271244980444 9.694919492181743e-06 6.318058246337082e-05 
महँगापन: 0.9999271244980444 9.694919492181743e-06 6.318058246337082e-05 
तीखापन: 0.999927124487398 9.694919867853686e-06 6.31805927342024e-05 
महंगाई: 0.9999271244980444 9.694919492181743e-06 6.318058246337082e-05 
ठोहर: 0.9999271217091567 9.69488377202318e-06 6.318340707128974e-05 
प्रचंडता: 0.9999271244886883 9.694919822319787e-06 6.31805914893677e-05 
प्रचण्डता: 0.9999271244886893 9.694919822285682e-06 6.318059148843534e-05 
महँगाई: 0.9999271244980444 9.694919492181743e-06 6.318058246337082e-05 
प्राखर्य: 0.9999271244878515 9.69491985184943e-06 6.318059229666786e-05 
इंफ्लेशन: 0.9999271244980444 9.694919492181743e-06 6.318058246337082e-05 
महंगी: 0.9999271244980444 9.694919492181743e-06 6.318058246337082e-05 
पैनापन: 0.9999271244878515 9.69491985184943e-06 6.318059229666786e-05 
महँगी: 0.9999271244980444 9.694919492181743e-06 6.318058246337082e-05 
चुस्ती: 0.9999271244739603 9.694920581522004e-06 6.318060545824e-05 
स्फूर्ति: 0.9999271244739603 9.694920581522004e-06 6.318060545824e-05 
स्फुरण: 0.9999271244739603 9.694920581522004e-06 6.318060545824e-05 
फुर्ती: 0.9999271244739603 9.694920581522004e-06 6.318060545824e-05 
एक समय: 1.0 0.0 0.0 
एकबार: 1.0 0.0 0.0 
एक बार: 1.0 0.0 0.0 
मकतूब: 0.9999253105690112 9.666298009265213e-06 6.502313297952903e-05 
लिपिबद्ध: 0.9999253105690112 9.666298009265213e-06 6.502313297952903e-05 
लिखित: 0.9999253105690112 9.666298009265213e-06 6.502313297952903e-05 
लिखा: 0.9999253105690112 9.666298009265213e-06 6.502313297952903e-05 
लिखा हुआ: 0.9999253105690112 9.666298009265213e-06 6.502313297952903e-05 
अनुमित: 0.9993466696632444 8.613016685635369e-05 0.0005672001698993215 
अनुमानित: 0.9993466696632444 8.613016685635369e-05 0.0005672001698993215 
उच्चित्र: 1.0 0.0 0.0 
निरूपित: 1.0 0.0 0.0 
वर्णित: 1.0 0.0 0.0 
आह्निक: 0.999926725415253 9.763199431630194e-06 6.351138531540408e-05 
अजूरा: 0.999926725415253 9.763199431630194e-06 6.351138531540408e-05 
दिनभृति: 0.999926725415253 9.763199431630194e-06 6.351138531540408e-05 
दैनिक: 0.999926725415253 9.763199431630194e-06 6.351138531540408e-05 
दिनिका: 0.999926725415253 9.763199431630194e-06 6.351138531540408e-05 
अक्षय्य: 0.9999171943591193 9.5167829316222e-06 7.328885794903573e-05 
अखय: 0.9999171975634412 9.517016596284524e-06 7.32854199624932e-05 
अविनाश: 0.9999171492406806 9.513494676195284e-06 7.33372646431592e-05 
अखै: 0.9999172055651246 9.51760009280071e-06 7.327683478255928e-05 
अव्यय: 0.9999172334688099 9.519634877522284e-06 7.32468963125308e-05 
चारों दिशाओं में: 0.9988364554396781 0.0 0.0011635445603218424 
हर जगह: 0.9988364554396781 0.0 0.0011635445603218424 
चप्पा-चप्पा: 0.9988364554396781 0.0 0.0011635445603218424 
चहुँ ओर: 0.9988364554396781 0.0 0.0011635445603218424 
चारों ओर: 0.9988364554396781 0.0 0.0011635445603218424 
कोने-कोने में: 0.9988364554396781 0.0 0.0011635445603218424 
चारों तरफ़: 0.9988364554396781 0.0 0.0011635445603218424 
सर्वत्र: 0.9988364554396781 0.0 0.0011635445603218424 
सभी तरफ़: 0.9988364554396781 0.0 0.0011635445603218424 
चारों तरफ: 0.9988364554396781 0.0 0.0011635445603218424 
नृपतरु: 0.9999174237450819 9.699074067987517e-06 7.28771808501977e-05 
राजादनी: 0.9999174237450819 9.699074067987517e-06 7.28771808501977e-05 
प्रियदर्शन: 0.9999174237450819 9.699074067987517e-06 7.28771808501977e-05 
वानरप्रिय: 0.9999174237450819 9.699074067987517e-06 7.28771808501977e-05 
अनुद्यम: 0.9999277508833647 9.694532329984818e-06 6.255458430524264e-05 
परिश्रमहीनता: 0.9999277508833647 9.694532329984818e-06 6.255458430524264e-05 
अनुद्योग: 0.9999277508833647 9.694532329984818e-06 6.255458430524264e-05 
उद्यमहीनता: 0.9999277508833647 9.694532329984818e-06 6.255458430524264e-05 
अपरिश्रम: 0.9999277508833647 9.694532329984818e-06 6.255458430524264e-05 
बेकारी: 0.9999277508833647 9.694532329984818e-06 6.255458430524264e-05 
कनकटा: 0.9999270360349978 9.765488854151426e-06 6.319847614806965e-05 
कनकट्टा: 0.9999270360349978 9.765488854151426e-06 6.319847614806965e-05 
अनुलम्बित: 0.9999277508833647 9.694532329984818e-06 6.255458430524264e-05 
अनुलंबित: 0.9999277508833647 9.694532329984818e-06 6.255458430524264e-05 
निलम्बित: 0.9999276734677081 9.703124898755014e-06 6.26234073931869e-05 
निलंबित: 0.9999276726528314 9.7032153440624e-06 6.262413182443799e-05 
एकला: 0.9999277528974061 9.694489369725021e-06 6.255261322418268e-05 
इक्की: 0.9999277528974061 9.694489369725021e-06 6.255261322418268e-05 
एक्की: 0.9999277528974061 9.694489369725021e-06 6.255261322418268e-05 
कूका पंथ: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
कूका: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
निहंग पंथ: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
निहंगम: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
नामधारी: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
निहंग साधु: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
नामधारी पंथ: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
यूनिट: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
इकाई: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
ईकाई: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
अद्वैतवाद: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
एकात्मवाद: 0.9999277528948871 9.6944893697006e-06 6.255261574317432e-05 
अल्पध्वनियुक्त: 0.9999267539224643 1.0616860083165786e-05 6.262921745248191e-05 
दर्रा: 0.9999232513388805 9.64750779354365e-06 6.710115332596653e-05 
प्रवेश-पत्र: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
एडमिशन टिकिट: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
प्रवेशपत्र: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
प्रवेशिका: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
अभय-पत्र: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
प्रवेश पत्र: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
एडमिट कार्ड: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
घाटी: 0.9999265022251677 9.683259285854025e-06 6.3814515546507e-05 
एडमिशन कार्ड: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
पारित: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
उत्तीर्ण: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
अभयपत्र: 0.9998839752371823 8.96136560856421e-06 0.00010706339720911295 
संस्कार: 0.9999268883248654 1.0421823655389907e-05 6.268985147920858e-05 
सुधार: 0.9999268526869989 1.0462707728524711e-05 6.268460527264336e-05 
इस्लाह: 0.9999268531275571 1.0462214116571337e-05 6.268465832626961e-05 
इसलाह: 0.9999268542158569 1.0460994759761778e-05 6.268478938326688e-05 
स्वेच्छाचार: 0.9999275681110039 9.75233765725367e-06 6.267955133886446e-05 
मनमर्ज़ी: 0.9999275681110039 9.75233765725367e-06 6.267955133886446e-05 
पशुचर्या: 0.9999275681110039 9.75233765725367e-06 6.267955133886446e-05 
मनमर्जी: 0.9999275681110039 9.75233765725367e-06 6.267955133886446e-05 
मनमानी: 0.9999275681110039 9.75233765725367e-06 6.267955133886446e-05 
अर्जनीय: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
प्राप्य: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
अवाप्य: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
वरुण-दैवत: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
शतभिष: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
वरुणेश: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
शतभिषा: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
पाशहस्त: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
वरुणदैव: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
शतभिषा नक्षत्र: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
शतभिष नक्षत्र: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
दूधा: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
डेरी: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
डेयरी: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
दुहा हुआ: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
पुंसवन संस्कार: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
बुध: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
चंद्रज: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
मरकरी: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
चन्द्रकुमार: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
चंद्रकुमार: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
बुध ग्रह: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
मरक्युरी: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
सोमराजसुत: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
सोमसुत: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
तसमई: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
पायस: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
तस्मई: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
खीर: 0.9999267761416206 9.682858855984829e-06 6.354099952340326e-05 
अनकिया: 0.999512263500604 7.680889754269134e-06 0.0004800556096418209 
सीवन: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
लँगोटा: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
कच्ची बखिया: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
लँगोट: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
साँद: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
सीयन: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
कच्चा टाँका: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
लंगोट: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
जग्गर: 0.9999279839952657 9.700193637503452e-06 6.231581109676958e-05 
साँदा: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
लगर: 0.9999279839952657 9.700193637503452e-06 6.231581109676958e-05 
लंगोटा: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
कच्ची सिलाई: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
लग्गर: 0.9999279839952657 9.700193637503452e-06 6.231581109676958e-05 
ढेका: 0.9999249329291728 9.63574014760125e-06 6.543133067951912e-05 
झगर: 0.9999279839952657 9.700193637503452e-06 6.231581109676958e-05 
पालिश: 0.9999267761416012 9.682858875392151e-06 6.354099952340203e-05 
पॉलिश: 0.9999267761416012 9.682858875392151e-06 6.354099952340203e-05 
मलबा: 0.999926776115638 9.682860771397283e-06 6.354102359065355e-05 
जल-वृष्टि: 0.999898007736923 9.109646222555753e-06 9.28826168544617e-05 
वृष्टि: 0.999898007736923 9.109646222555753e-06 9.28826168544617e-05 
सफ़ेदी: 0.9999267761253828 9.682860052928653e-06 6.35410145641949e-05 
सफेदी: 0.9999267761253828 9.682860052928653e-06 6.35410145641949e-05 
अस्तरकारी: 0.9999267761253828 9.682860052928653e-06 6.35410145641949e-05 
वेन्टबार क्वायन: 0.999512263500604 7.680889754269134e-06 0.0004800556096418209 
अभिहत: 0.9999277274982932 9.7088838195603e-06 6.256361788728554e-05 
ढोल: 0.999512263500604 7.680889754269134e-06 0.0004800556096418209 
निघ्न: 0.9999276462363765 9.736091477651053e-06 6.261767214581555e-05 
गुणित: 0.9999277274982932 9.7088838195603e-06 6.256361788728554e-05 
गुण्य: 0.999512263500604 7.680889754269134e-06 0.0004800556096418209 
वेन्टबार क्वाइन: 0.999512263500604 7.680889754269134e-06 0.0004800556096418209 
ठाठदार: 0.999512263500604 7.680889754269134e-06 0.0004800556096418209 
मंत्रदृष्ट्रा: 0.999358818019195 8.3749980885623e-05 0.0005574319999193918 
मंत्रकार: 0.999358818019195 8.3749980885623e-05 0.0005574319999193918 
क्रूरता: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
निष्ठुरता: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
सख़्ती: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
बेरहमी: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
भीषणता: 0.9999271244887128 9.69491982145602e-06 6.318059146575349e-05 
रुद्रत्व: 0.9999271244887128 9.69491982145602e-06 6.318059146575349e-05 
विभीषिका: 0.9999271244887128 9.69491982145602e-06 6.318059146575349e-05 
बेदर्दी: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
विकरालता: 0.9999271244887128 9.69491982145602e-06 6.318059146575349e-05 
निर्दयता: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
हृदयहीनता: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
निठुरता: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
भयानकता: 0.9999271244887128 9.69491982145602e-06 6.318059146575349e-05 
निठुराई: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
रुद्रता: 0.9999271244887128 9.69491982145602e-06 6.318059146575349e-05 
भयंकरता: 0.9999271244887128 9.69491982145602e-06 6.318059146575349e-05 
कठोरता: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
दयाहीनता: 0.9999271244925164 9.6949196872341e-06 6.318058779630936e-05 
कमीश्नर: 0.9999277401137956 9.70898184943686e-06 6.255090435498283e-05 
कमिशनर: 0.9999277401137956 9.70898184943686e-06 6.255090435498283e-05 
कमिश्नर: 0.9999277401137956 9.70898184943686e-06 6.255090435498283e-05 
अति आवश्यक: 0.9999279877532758 9.70022977355193e-06 6.231201695065442e-05 
अत्यावश्यक: 0.9999279877532758 9.70022977355193e-06 6.231201695065442e-05 
उलझनहीन: 0.9999279886695661 9.70031018004862e-06 6.231102025378454e-05 
आह्वर: 0.9996492787866499 2.647811921973795e-06 0.0003480734014280957 
अंटीबाज: 0.9996492787866499 2.647811921973795e-06 0.0003480734014280957 
वंकर: 0.9996744547162987 3.3816003915288545e-06 0.00032216368330980656 
अनार्जव: 0.9996492787866499 2.647811921973795e-06 0.0003480734014280957 
अंटीबाज़: 0.9996492787866499 2.647811921973795e-06 0.0003480734014280957 
चक्करदार: 0.9996676619401639 3.1167589823358333e-06 0.00032922130085375823 
अटित: 0.9996676619401639 3.1167589823358333e-06 0.00032922130085375823 
घूँघरदार: 0.9996676619401639 3.1167589823358333e-06 0.00032922130085375823 
घुँघराला: 0.9996676619401639 3.1167589823358333e-06 0.00032922130085375823 
छल्लेदार: 0.9996676619401639 3.1167589823358333e-06 0.00032922130085375823 
दिलपसंद आम: 1.0 0.0 0.0 
दिलपसन्द आम: 1.0 0.0 0.0 
दिलपसन्द: 1.0 0.0 0.0 
इन्नर: 0.9999279866899005 9.701151410159191e-06 6.231215868932516e-05 
जीता-जागता: 0.9999278627896564 9.69938355123295e-06 6.243782679235487e-05 
जीताजागता: 0.9999278627896564 9.69938355123295e-06 6.243782679235487e-05 
जीता जागता: 0.9999278627896564 9.69938355123295e-06 6.243782679235487e-05 
भाईबिरादरी: 0.9999951019048692 0.0 4.898095130803631e-06 
उच्च वंशीय: 0.9995138205130074 1.4640736725466849e-05 0.0004715387502671216 
अशरफ़: 0.9995138205130074 1.4640736725466849e-05 0.0004715387502671216 
अधिज: 0.9995138205130074 1.4640736725466849e-05 0.0004715387502671216 
अशरफ: 0.9995138205130074 1.4640736725466849e-05 0.0004715387502671216 
अभिजात्य: 0.9995138205130074 1.4640736725466849e-05 0.0004715387502671216 
उच्च कुलीन: 0.9995138205130074 1.4640736725466849e-05 0.0004715387502671216 
आभूषित: 0.9999252711633648 1.0457804085990396e-05 6.427103254914129e-05 
सज्जित: 0.9999252603006794 1.045749553798314e-05 6.428220378263053e-05 
भूषित: 0.9999252711633648 1.0457804085990396e-05 6.427103254914129e-05 
पणित: 0.9995124195636395 1.4683911735580147e-05 0.000472896524624963 
प्रशंसित: 0.9995124195636395 1.4683911735580147e-05 0.000472896524624963 
आशंसित: 0.9999267227259621 1.0549428830412e-05 6.272784520751598e-05 
श्लाघित: 0.9995124195636395 1.4683911735580147e-05 0.000472896524624963 
महमूद: 0.9995124195636395 1.4683911735580147e-05 0.000472896524624963 
अभिष्तुत: 0.9995124195636395 1.4683911735580147e-05 0.000472896524624963 
नुत: 0.9995124195636395 1.4683911735580147e-05 0.000472896524624963 
अनुमत: 0.9995124195636395 1.4683911735580147e-05 0.000472896524624963 
सत्कृत: 0.9995124195636395 1.4683911735580147e-05 0.000472896524624963 
सत्कार कृत: 0.9995124195636395 1.4683911735580147e-05 0.000472896524624963 
अगवानी: 0.9996487346067425 2.6362229526599357e-06 0.00034862917030483603 
अगौनी: 0.9996487346067425 2.6362229526599357e-06 0.00034862917030483603 
स्वागत: 0.9996487346067425 2.6362229526599357e-06 0.00034862917030483603 
अगवान: 0.9996487346067425 2.6362229526599357e-06 0.00034862917030483603 
अगवाई: 0.9996487346067425 2.6362229526599357e-06 0.00034862917030483603 
सहकारी: 0.9999277325958226 9.709024752752018e-06 6.255837942472077e-05 
सहयोग कर्ता: 0.9999277325958226 9.709024752752018e-06 6.255837942472077e-05 
सहयोगी: 0.9999277325913138 9.70902462816589e-06 6.255838405799194e-05 
मददगार: 0.9999277325912819 9.709024627283087e-06 6.255838409082277e-05 
सहायक: 0.9999277325912166 9.70902462547941e-06 6.255838415790027e-05 
असिस्टेंट: 0.9999277325910803 9.709024621711877e-06 6.255838429801217e-05 
असिस्टेन्ट: 0.9999277325958226 9.709024752752018e-06 6.255837942472077e-05 
सहयोगकर्ता: 0.9999277325958226 9.709024752752018e-06 6.255837942472077e-05 
सहयोगी व्यक्ति: 0.9999277325958226 9.709024752752018e-06 6.255837942472077e-05 
जातिहीन: 0.9999278809397116 9.718132086965837e-06 6.240092820137764e-05 
अजाति: 0.9999278809397116 9.718132086965837e-06 6.240092820137764e-05 
जाति निर्वासित: 0.9999278809397116 9.718132086965837e-06 6.240092820137764e-05 
अजाती: 0.9999278809397116 9.718132086965837e-06 6.240092820137764e-05 
जातिच्युत: 0.9999278809397116 9.718132086965837e-06 6.240092820137764e-05 
जातिरहित: 0.9999278809397116 9.718132086965837e-06 6.240092820137764e-05 
जाति बहिष्कृत: 0.9999278809397116 9.718132086965837e-06 6.240092820137764e-05 
ज्येष्ठा-गौरी: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
कर्णिका: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
ज्येष्ठा गौरी: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
ज्येष्ठागौरी: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
ज्येष्ठा-गौर: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
ज्येष्ठ-गौरी: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
मध्यमा: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
ज्येष्ठा गौर: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
ज्येष्ठागौर: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
ज्येष्ठ गौरी: 0.9999279876315204 9.700212181140612e-06 6.231215629852245e-05 
कुढ़ा: 0.9999267762584891 9.68293862627349e-06 6.354080288462885e-05 
सुथन्ना: 1.0 0.0 0.0 
सुथनिया: 1.0 0.0 0.0 
सुथना: 1.0 0.0 0.0 
सूथन: 1.0 0.0 0.0 
इजार: 1.0 0.0 0.0 
इज़ार: 1.0 0.0 0.0 
खरगोश मांस: 0.9999271299439477 9.783348379663997e-06 6.308670767262967e-05 
ख़रगोश मांस: 0.9999271299439477 9.783348379663997e-06 6.308670767262967e-05 
द्रोणाचार्य: 0.9998883614558528 8.783027800747932e-06 0.00010285551634640425 
बड़ी नौका: 0.9998883614558528 8.783027800747932e-06 0.00010285551634640425 
डोंगा: 0.9998883614558528 8.783027800747932e-06 0.00010285551634640425 
भारद्वाज: 0.9998883614558528 8.783027800747932e-06 0.00010285551634640425 
द्रोणकलश: 0.9998883614558528 8.783027800747932e-06 0.00010285551634640425 
कुंभज: 0.9998883614558528 8.783027800747932e-06 0.00010285551634640425 
कुम्भज: 0.9998883614558528 8.783027800747932e-06 0.00010285551634640425 
पुड़िया: 0.9998883614558528 8.783027800747932e-06 0.00010285551634640425 
कनखजूरा: 0.9999176059155087 9.567160641755918e-06 7.282692384947908e-05 
गोजर: 0.9999176059155087 9.567160641755918e-06 7.282692384947908e-05 
शतपदी: 0.9999176059155087 9.567160641755918e-06 7.282692384947908e-05 
शतपाद: 0.9999176059155087 9.567160641755918e-06 7.282692384947908e-05 
गोंजर: 0.9999176059155087 9.567160641755918e-06 7.282692384947908e-05 
शतपद: 0.9999176059155087 9.567160641755918e-06 7.282692384947908e-05 
गोकणी: 1.0 0.0 0.0 
मुरहरी: 1.0 0.0 0.0 
गोकर्णी: 1.0 0.0 0.0 
मुरहटी: 1.0 0.0 0.0 
चुरनहार: 1.0 0.0 0.0 
द्राक्ष लता: 0.9999267969124733 9.693045245774909e-06 6.351004228095156e-05 
रसातल: 0.9999268029848489 9.691948444062502e-06 6.350506670700056e-05 
अंगूर: 0.9999267968676926 9.693053334120498e-06 6.351007897323708e-05 
अमृतफला: 0.9999267848418852 9.695225453712087e-06 6.35199326610431e-05 
मधुरसा: 0.9999267972859986 9.692977779047907e-06 6.350973622226684e-05 
द्राक्षा: 0.9999267970429659 9.693021675997772e-06 6.350993535809769e-05 
